id_loan,loan_intent,loan_grade,loan_amount,loan_int_rate,loan_status,loan_percent_income,fk_cp
27715,VENTURE,C,8000,13.79,0,0.05,27715
27716,PERSONAL,B,3500,10.65,1,0.02,27716
27717,MEDICAL,A,15000,7.49,0,0.09,27717
27718,VENTURE,B,21000,,0,0.12,27718
27719,EDUCATION,B,16000,12.42,0,0.18,27719
27720,PERSONAL,B,12000,10.74,0,0.07,27720
27721,HOMEIMPROVEMENT,B,24000,,0,0.14,27721
27722,VENTURE,C,16000,12.68,0,0.18,27722
27723,HOMEIMPROVEMENT,B,16000,8.88,0,0.18,27723
27724,HOMEIMPROVEMENT,A,11500,7.51,0,0.07,27724
27725,DEBTCONSOLIDATION,B,25000,10.75,0,0.14,27725
27726,VENTURE,A,2500,7.14,0,0.01,27726
27727,HOMEIMPROVEMENT,A,10000,,0,0.06,27727
27728,VENTURE,D,25000,,0,0.14,27728
27729,MEDICAL,C,24000,12.73,0,0.14,27729
27730,EDUCATION,E,10000,18.39,1,0.06,27730
27731,HOMEIMPROVEMENT,B,25000,10.25,0,0.14,27731
27732,DEBTCONSOLIDATION,D,2400,14.42,1,0.01,27732
27733,DEBTCONSOLIDATION,C,3500,,0,0.02,27733
27734,VENTURE,C,21125,13.16,0,0.12,27734
27735,MEDICAL,D,16000,17.49,1,0.19,27735
27736,HOMEIMPROVEMENT,A,20000,6.99,0,0.11,27736
27737,MEDICAL,C,11200,14.27,0,0.06,27737
27738,MEDICAL,A,14000,6.03,0,0.08,27738
27739,DEBTCONSOLIDATION,A,6000,6.62,0,0.03,27739
27740,PERSONAL,B,28000,10.65,0,0.16,27740
27741,HOMEIMPROVEMENT,A,16000,,0,0.09,27741
27742,MEDICAL,A,20000,,0,0.11,27742
27743,DEBTCONSOLIDATION,C,12000,12.99,0,0.07,27743
27744,MEDICAL,C,8000,13.23,0,0.04,27744
27745,VENTURE,B,16000,11.11,0,0.16,27745
27746,PERSONAL,C,15600,,0,0.09,27746
27747,PERSONAL,A,7200,6.62,0,0.04,27747
27748,DEBTCONSOLIDATION,B,15000,11.83,1,0.09,27748
27749,HOMEIMPROVEMENT,C,15000,12.84,0,0.08,27749
27750,VENTURE,A,16000,6.17,0,0.16,27750
27751,HOMEIMPROVEMENT,B,16000,,0,0.15,27751
27752,DEBTCONSOLIDATION,C,18250,,0,0.1,27752
27753,HOMEIMPROVEMENT,C,16000,13.49,0,0.15,27753
27754,VENTURE,D,5125,14.84,0,0.03,27754
27755,HOMEIMPROVEMENT,E,16000,16.35,0,0.08,27755
27756,EDUCATION,C,16000,15.27,0,0.15,27756
27757,DEBTCONSOLIDATION,B,11125,10.59,0,0.06,27757
27758,VENTURE,C,6000,14.27,0,0.03,27758
27759,PERSONAL,A,6000,6.92,0,0.03,27759
27760,HOMEIMPROVEMENT,C,16000,,0,0.15,27760
27761,DEBTCONSOLIDATION,A,5000,5.79,0,0.03,27761
27762,HOMEIMPROVEMENT,A,10000,9.32,0,0.05,27762
27763,PERSONAL,A,7000,6.03,0,0.04,27763
27764,MEDICAL,B,7800,9.63,0,0.04,27764
27765,EDUCATION,C,25000,,0,0.13,27765
27766,EDUCATION,B,16000,,1,0.15,27766
27767,DEBTCONSOLIDATION,C,21600,13.11,0,0.11,27767
27768,VENTURE,A,9000,7.88,0,0.04,27768
27769,MEDICAL,A,12000,7.88,0,0.06,27769
27770,HOMEIMPROVEMENT,B,23500,10.99,0,0.12,27770
27771,VENTURE,A,16000,,0,0.08,27771
27772,EDUCATION,B,23000,12.18,0,0.12,27772
27773,EDUCATION,B,10000,10.71,1,0.05,27773
27774,HOMEIMPROVEMENT,B,25000,9.76,0,0.13,27774
27775,MEDICAL,B,6000,,0,0.03,27775
27776,VENTURE,A,16000,6.03,0,0.12,27776
27777,PERSONAL,A,16000,,0,0.12,27777
27778,DEBTCONSOLIDATION,C,20000,14.27,0,0.1,27778
27779,VENTURE,A,12000,,0,0.06,27779
27780,HOMEIMPROVEMENT,B,15000,11.12,0,0.07,27780
27781,VENTURE,B,18000,11.83,0,0.09,27781
27782,DEBTCONSOLIDATION,D,15000,17.58,1,0.08,27782
27783,EDUCATION,B,25000,11.12,0,0.12,27783
27784,VENTURE,C,3600,14.26,1,0.02,27784
27785,DEBTCONSOLIDATION,B,20000,9.91,0,0.1,27785
27786,MEDICAL,B,14000,12.42,0,0.07,27786
27787,HOMEIMPROVEMENT,A,16000,5.79,0,0.09,27787
27788,EDUCATION,B,16000,12.69,0,0.08,27788
27789,PERSONAL,C,16000,10.91,0,0.08,27789
27790,MEDICAL,B,15000,10.99,0,0.07,27790
27791,HOMEIMPROVEMENT,B,16000,11.58,0,0.05,27791
27792,HOMEIMPROVEMENT,E,33000,20.3,0,0.15,27792
27793,DEBTCONSOLIDATION,B,7350,11.99,0,0.03,27793
27794,EDUCATION,A,2500,6.99,0,0.01,27794
27795,DEBTCONSOLIDATION,C,11275,12.99,0,0.05,27795
27796,DEBTCONSOLIDATION,B,8500,10.37,0,0.04,27796
27797,MEDICAL,A,13000,8.49,0,0.06,27797
27798,VENTURE,A,5000,7.49,0,0.02,27798
27799,MEDICAL,B,16000,9.76,0,0.03,27799
27800,DEBTCONSOLIDATION,E,35000,16.77,1,0.16,27800
27801,MEDICAL,C,3000,13.35,0,0.01,27801
27802,PERSONAL,A,20000,7.88,0,0.09,27802
27803,EDUCATION,C,19000,13.72,1,0.53,27803
27804,DEBTCONSOLIDATION,B,6000,11.12,0,0.03,27804
27805,VENTURE,D,12800,15.33,0,0.06,27805
27806,HOMEIMPROVEMENT,A,6000,7.14,0,0.03,27806
27807,MEDICAL,D,35000,,1,0.16,27807
27808,DEBTCONSOLIDATION,C,12000,13.98,0,0.05,27808
27809,DEBTCONSOLIDATION,F,25000,19.04,1,0.11,27809
27810,DEBTCONSOLIDATION,B,10000,10.95,0,0.04,27810
27811,HOMEIMPROVEMENT,D,7500,15.05,0,0.03,27811
27812,VENTURE,C,28000,15.96,0,0.12,27812
27813,EDUCATION,B,25000,10.62,0,0.11,27813
27814,DEBTCONSOLIDATION,A,19200,7.88,1,0.32,27814
27815,MEDICAL,D,11200,15.65,0,0.05,27815
27816,HOMEIMPROVEMENT,B,25000,11.83,1,0.11,27816
27817,MEDICAL,E,9000,16.95,1,0.04,27817
27818,HOMEIMPROVEMENT,B,21000,9.2,0,0.09,27818
27819,DEBTCONSOLIDATION,A,12000,6.03,0,0.05,27819
27820,PERSONAL,C,15000,13.16,0,0.06,27820
27821,MEDICAL,B,35000,10.37,0,0.14,27821
27822,PERSONAL,D,19200,13.87,0,0.24,27822
27823,VENTURE,D,15000,14.42,0,0.06,27823
27824,PERSONAL,E,18000,17.39,0,0.07,27824
27825,PERSONAL,C,14000,12.99,0,0.06,27825
27826,EDUCATION,A,25000,6.62,0,0.1,27826
27827,PERSONAL,A,10000,7.49,0,0.04,27827
27828,MEDICAL,D,15000,15.99,0,0.06,27828
27829,PERSONAL,D,12000,14.09,0,0.05,27829
27830,EDUCATION,B,20000,11.48,0,0.08,27830
27831,EDUCATION,C,20000,13.79,0,0.08,27831
27832,DEBTCONSOLIDATION,B,19200,9.99,0,0.23,27832
27833,DEBTCONSOLIDATION,B,5000,9.01,0,0.02,27833
27834,EDUCATION,D,19200,16.77,1,0.25,27834
27835,MEDICAL,B,12800,9.91,0,0.05,27835
27836,MEDICAL,A,35000,,0,0.13,27836
27837,DEBTCONSOLIDATION,D,24000,14.96,1,0.09,27837
27838,PERSONAL,B,25000,11.26,0,0.09,27838
27839,PERSONAL,A,9000,5.42,0,0.03,27839
27840,EDUCATION,B,7000,11.71,0,0.03,27840
27841,PERSONAL,B,30000,10.59,0,0.11,27841
27842,HOMEIMPROVEMENT,A,19200,6.99,0,0.21,27842
27843,VENTURE,B,35000,,0,0.13,27843
27844,VENTURE,D,25000,16.32,0,0.09,27844
27845,DEBTCONSOLIDATION,B,19200,11.89,0,0.2,27845
27846,PERSONAL,B,13175,10.99,0,0.05,27846
27847,MEDICAL,B,7875,9.99,0,0.03,27847
27848,VENTURE,A,12000,8.94,0,0.04,27848
27849,HOMEIMPROVEMENT,B,35000,10.59,0,0.12,27849
27850,PERSONAL,C,9600,15.23,0,0.03,27850
27851,EDUCATION,C,10125,15.23,0,0.03,27851
27852,VENTURE,G,18000,22.48,1,0.06,27852
27853,VENTURE,C,35000,15.23,0,0.12,27853
27854,DEBTCONSOLIDATION,A,35000,,0,0.12,27854
27855,DEBTCONSOLIDATION,A,10800,6.92,0,0.04,27855
27856,MEDICAL,C,24000,12.87,0,0.08,27856
27857,VENTURE,A,6000,9.63,0,0.02,27857
27858,MEDICAL,B,20000,11.58,0,0.07,27858
27859,MEDICAL,D,25000,14.42,0,0.08,27859
27860,DEBTCONSOLIDATION,B,14000,,0,0.05,27860
27861,DEBTCONSOLIDATION,A,28000,7.9,0,0.09,27861
27862,VENTURE,A,14000,7.91,0,0.04,27862
27863,MEDICAL,A,10000,5.99,0,0.03,27863
27864,MEDICAL,E,25000,17.88,1,0.08,27864
27865,MEDICAL,D,25000,14.59,1,0.08,27865
27866,DEBTCONSOLIDATION,A,12000,7.51,0,0.03,27866
27867,HOMEIMPROVEMENT,E,14000,18.64,0,0.04,27867
27868,HOMEIMPROVEMENT,A,5875,7.74,0,0.02,27868
27869,HOMEIMPROVEMENT,B,2400,10.99,0,0.01,27869
27870,VENTURE,A,19925,7.9,0,0.05,27870
27871,HOMEIMPROVEMENT,B,35000,10.37,0,0.09,27871
27872,HOMEIMPROVEMENT,E,15500,16.45,0,0.04,27872
27873,DEBTCONSOLIDATION,C,8000,12.73,0,0.02,27873
27874,PERSONAL,B,25000,9.62,0,0.06,27874
27875,EDUCATION,D,25000,15.37,0,0.06,27875
27876,MEDICAL,A,6500,5.42,0,0.01,27876
27877,MEDICAL,D,14000,14.61,1,0.03,27877
27878,HOMEIMPROVEMENT,A,2500,7.43,0,0,27878
27879,VENTURE,A,7200,6.03,1,0.71,27879
27880,HOMEIMPROVEMENT,D,19600,16.07,1,0.28,27880
27881,MEDICAL,D,19600,17.19,1,0.2,27881
27882,PERSONAL,B,25000,9.01,1,0.04,27882
27883,MEDICAL,B,12000,10.25,0,0.02,27883
27884,DEBTCONSOLIDATION,B,30000,9.91,0,0.04,27884
27885,MEDICAL,A,10000,8.94,0,0.01,27885
27886,DEBTCONSOLIDATION,B,2600,12.69,1,0.27,27886
27887,PERSONAL,A,1800,5.99,1,0.19,27887
27888,DEBTCONSOLIDATION,C,1500,12.73,1,0.16,27888
27889,HOMEIMPROVEMENT,B,3000,10.25,1,0.33,27889
27890,VENTURE,A,4500,8.63,1,0.53,27890
27891,PERSONAL,A,3000,7.49,1,0.35,27891
27892,PERSONAL,A,2500,7.14,1,0.3,27892
27893,HOMEIMPROVEMENT,B,4750,11.12,1,0.59,27893
27894,EDUCATION,A,4000,,1,0.5,27894
27895,VENTURE,B,2200,9.91,1,0.31,27895
27896,HOMEIMPROVEMENT,A,3250,8.59,1,0.54,27896
27897,PERSONAL,C,1200,12.73,1,0.29,27897
27898,EDUCATION,A,10200,6.62,0,0.16,27898
27899,HOMEIMPROVEMENT,A,18000,,0,0.12,27899
27900,PERSONAL,B,7200,10.59,0,0.17,27900
27901,HOMEIMPROVEMENT,F,25000,15.83,0,0.21,27901
27902,HOMEIMPROVEMENT,A,15000,7.9,0,0.24,27902
27903,PERSONAL,D,5000,15.28,0,0.12,27903
27904,DEBTCONSOLIDATION,B,4800,,0,0.08,27904
27905,PERSONAL,B,6000,11.49,0,0.13,27905
27906,MEDICAL,A,6000,7.14,0,0.04,27906
27907,PERSONAL,A,14400,,0,0.14,27907
27908,EDUCATION,B,1800,11.58,0,0.04,27908
27909,DEBTCONSOLIDATION,A,1800,5.42,0,0.05,27909
27910,DEBTCONSOLIDATION,B,19200,9.91,0,0.48,27910
27911,VENTURE,C,3000,13.22,0,0.06,27911
27912,EDUCATION,A,7000,6.92,0,0.28,27912
27913,MEDICAL,B,4200,9.91,0,0.08,27913
27914,DEBTCONSOLIDATION,B,8000,11.14,1,0.37,27914
27915,MEDICAL,B,4000,11.49,0,0.12,27915
27916,MEDICAL,D,20000,14.59,1,0.17,27916
27917,VENTURE,A,2500,,0,0.11,27917
27918,EDUCATION,B,10000,10.65,0,0.15,27918
27919,VENTURE,A,5000,7.74,0,0.1,27919
27920,DEBTCONSOLIDATION,B,1500,11.71,1,0.07,27920
27921,VENTURE,A,2000,6.39,0,0.04,27921
27922,PERSONAL,D,12800,15.2,0,0.2,27922
27923,MEDICAL,D,5000,14.96,0,0.17,27923
27924,HOMEIMPROVEMENT,B,18000,11.89,0,0.25,27924
27925,PERSONAL,C,8000,14.65,0,0.18,27925
27926,HOMEIMPROVEMENT,E,5000,18.79,1,0.13,27926
27927,VENTURE,A,7000,,0,0.12,27927
27928,DEBTCONSOLIDATION,C,3000,14.27,0,0.05,27928
27929,HOMEIMPROVEMENT,A,10000,7.29,0,0.13,27929
27930,VENTURE,A,8650,8.49,0,0.14,27930
27931,MEDICAL,A,2000,7.88,0,0.04,27931
27932,HOMEIMPROVEMENT,B,5100,10.37,0,0.1,27932
27933,MEDICAL,A,12000,8.94,0,0.21,27933
27934,DEBTCONSOLIDATION,D,3000,16.29,1,0.07,27934
27935,DEBTCONSOLIDATION,D,6000,15.21,1,0.09,27935
27936,PERSONAL,B,1600,10.59,0,0.03,27936
27937,PERSONAL,D,6000,14.96,0,0.12,27937
27938,EDUCATION,C,10000,13.43,0,0.23,27938
27939,PERSONAL,B,11000,9.91,1,0.37,27939
27940,EDUCATION,A,15000,6.54,0,0.19,27940
27941,DEBTCONSOLIDATION,B,14400,9.91,0,0.25,27941
27942,PERSONAL,C,12000,13.57,0,0.11,27942
27943,MEDICAL,A,4200,6.76,0,0.1,27943
27944,DEBTCONSOLIDATION,B,8000,,1,0.36,27944
27945,PERSONAL,B,10000,10.36,0,0.12,27945
27946,EDUCATION,D,2200,15.65,0,0.04,27946
27947,VENTURE,A,10000,7.14,0,0.15,27947
27948,MEDICAL,B,10000,9.91,0,0.22,27948
27949,EDUCATION,B,6000,9.99,0,0.13,27949
27950,PERSONAL,B,2000,9.91,0,0.01,27950
27951,PERSONAL,B,10750,10.75,0,0.28,27951
27952,EDUCATION,D,15000,,1,0.46,27952
27953,HOMEIMPROVEMENT,A,4700,7.14,0,0.04,27953
27954,HOMEIMPROVEMENT,A,3500,,0,0.05,27954
27955,VENTURE,B,9000,12.42,0,0.12,27955
27956,PERSONAL,A,6000,7.49,0,0.09,27956
27957,HOMEIMPROVEMENT,D,12000,15.65,0,0.23,27957
27958,DEBTCONSOLIDATION,B,12000,10.38,0,0.22,27958
27959,PERSONAL,B,8000,11.99,0,0.11,27959
27960,MEDICAL,D,9600,14.61,1,0.13,27960
27961,PERSONAL,D,35000,14.91,0,0.15,27961
27962,VENTURE,A,8000,7.66,0,0.2,27962
27963,MEDICAL,B,13000,10.99,0,0.28,27963
27964,PERSONAL,D,25000,13.36,1,0.22,27964
27965,DEBTCONSOLIDATION,A,2000,7.9,0,0.03,27965
27966,HOMEIMPROVEMENT,A,13200,,0,0.23,27966
27967,MEDICAL,C,6000,13.49,1,0.17,27967
27968,VENTURE,C,2000,14.72,0,0.06,27968
27969,EDUCATION,A,5000,5.42,0,0.15,27969
27970,PERSONAL,A,5000,7.88,0,0.05,27970
27971,EDUCATION,B,21000,10.65,0,0.18,27971
27972,EDUCATION,B,1200,10.37,0,0.02,27972
27973,MEDICAL,C,7400,13.11,0,0.12,27973
27974,DEBTCONSOLIDATION,A,12000,8.94,0,0.13,27974
27975,HOMEIMPROVEMENT,D,17000,16.07,0,0.28,27975
27976,MEDICAL,D,25000,16,1,0.29,27976
27977,EDUCATION,B,5000,11.49,1,0.16,27977
27978,HOMEIMPROVEMENT,A,5000,,0,0.09,27978
27979,HOMEIMPROVEMENT,C,9600,14.17,0,0.13,27979
27980,DEBTCONSOLIDATION,A,5000,6.54,0,0.03,27980
27981,MEDICAL,C,15000,12.99,0,0.05,27981
27982,PERSONAL,A,4750,5.99,0,0.08,27982
27983,EDUCATION,B,7050,8.88,0,0.09,27983
27984,EDUCATION,D,6000,15.31,0,0.18,27984
27985,MEDICAL,B,3000,11.48,0,0.06,27985
27986,MEDICAL,B,3000,10.95,0,0.1,27986
27987,PERSONAL,B,15000,11.12,0,0.07,27987
27988,DEBTCONSOLIDATION,C,8750,12.68,0,0.15,27988
27989,HOMEIMPROVEMENT,B,20000,11.83,0,0.24,27989
27990,VENTURE,C,13000,12.53,0,0.24,27990
27991,PERSONAL,A,10000,6.92,0,0.1,27991
27992,DEBTCONSOLIDATION,D,25000,15.37,1,0.39,27992
27993,HOMEIMPROVEMENT,D,11000,15.99,1,0.13,27993
27994,DEBTCONSOLIDATION,A,28000,8.9,0,0.23,27994
27995,HOMEIMPROVEMENT,A,10000,6.54,0,0.17,27995
27996,DEBTCONSOLIDATION,C,6000,12.84,1,0.19,27996
27997,MEDICAL,C,25000,13.57,0,0.1,27997
27998,VENTURE,C,7000,12.68,0,0.17,27998
27999,PERSONAL,C,6400,13.23,0,0.13,27999
28000,VENTURE,C,3600,15.27,0,0.05,28000
28001,VENTURE,C,15000,13.47,0,0.11,28001
28002,VENTURE,C,2000,14.79,0,0.14,28002
28003,PERSONAL,C,1700,,0,0.04,28003
28004,HOMEIMPROVEMENT,B,7800,10.36,0,0.15,28004
28005,MEDICAL,D,12000,15.95,1,0.18,28005
28006,DEBTCONSOLIDATION,A,5000,7.49,0,0.05,28006
28007,PERSONAL,C,5300,14.65,0,0.12,28007
28008,DEBTCONSOLIDATION,C,6000,12.68,0,0.08,28008
28009,MEDICAL,A,10000,8.59,0,0.08,28009
28010,VENTURE,A,10000,7.51,0,0.12,28010
28011,PERSONAL,C,8000,14.65,1,0.24,28011
28012,EDUCATION,B,11975,9.99,1,0.4,28012
28013,MEDICAL,A,12000,7.9,1,0.07,28013
28014,MEDICAL,B,10000,10.65,0,0.1,28014
28015,HOMEIMPROVEMENT,B,8000,12.53,0,0.2,28015
28016,EDUCATION,D,2000,16.89,1,0.04,28016
28017,DEBTCONSOLIDATION,B,12000,11.11,0,0.3,28017
28018,MEDICAL,C,2550,14.27,0,0.1,28018
28019,PERSONAL,B,6400,10.99,0,0.08,28019
28020,MEDICAL,B,1850,11.99,0,0.04,28020
28021,EDUCATION,B,6025,10.65,0,0.13,28021
28022,PERSONAL,D,12000,16.49,0,0.18,28022
28023,MEDICAL,A,5000,6.99,0,0.07,28023
28024,VENTURE,C,6000,15.96,1,0.14,28024
28025,MEDICAL,A,1500,6.03,0,0.03,28025
28026,VENTURE,B,6200,11.14,0,0.26,28026
28027,MEDICAL,A,9000,7.14,0,0.09,28027
28028,PERSONAL,B,22000,10.62,0,0.11,28028
28029,EDUCATION,A,8000,8.59,0,0.1,28029
28030,DEBTCONSOLIDATION,C,10000,13.61,0,0.15,28030
28031,DEBTCONSOLIDATION,B,5300,11.49,0,0.07,28031
28032,PERSONAL,B,6000,10.25,0,0.06,28032
28033,DEBTCONSOLIDATION,B,14000,,0,0.06,28033
28034,PERSONAL,B,3500,11.11,0,0.14,28034
28035,DEBTCONSOLIDATION,B,7000,11.49,1,0.12,28035
28036,VENTURE,A,2000,7.43,0,0.03,28036
28037,HOMEIMPROVEMENT,A,13000,7.51,0,0.09,28037
28038,EDUCATION,A,4200,8.94,0,0.05,28038
28039,MEDICAL,A,5000,,0,0.08,28039
28040,PERSONAL,C,8000,12.99,0,0.08,28040
28041,HOMEIMPROVEMENT,B,15000,9.88,0,0.3,28041
28042,VENTURE,A,3600,7.51,0,0.04,28042
28043,MEDICAL,A,3700,9.32,1,0.25,28043
28044,DEBTCONSOLIDATION,B,5000,10.36,0,0.17,28044
28045,EDUCATION,A,9200,,0,0.14,28045
28046,EDUCATION,D,9600,14.61,0,0.23,28046
28047,VENTURE,A,10000,7.66,0,0.15,28047
28048,EDUCATION,C,15000,13.79,0,0.32,28048
28049,VENTURE,D,5400,16,1,0.12,28049
28050,MEDICAL,D,20000,16,1,0.2,28050
28051,VENTURE,C,5400,13.16,0,0.11,28051
28052,MEDICAL,B,8000,10.99,0,0.21,28052
28053,DEBTCONSOLIDATION,A,6500,5.42,0,0.1,28053
28054,EDUCATION,B,10000,10.74,0,0.23,28054
28055,EDUCATION,A,12000,7.51,0,0.1,28055
28056,HOMEIMPROVEMENT,B,10000,9.2,0,0.13,28056
28057,PERSONAL,A,12000,8.9,0,0.17,28057
28058,DEBTCONSOLIDATION,C,2500,14.35,0,0.03,28058
28059,EDUCATION,B,15500,9.25,0,0.09,28059
28060,EDUCATION,C,20000,13.04,1,0.38,28060
28061,MEDICAL,B,20000,10.75,0,0.2,28061
28062,EDUCATION,D,4500,15.05,1,0.38,28062
28063,PERSONAL,D,6000,15.62,0,0.12,28063
28064,HOMEIMPROVEMENT,A,2500,8.07,0,0.02,28064
28065,DEBTCONSOLIDATION,C,10000,12.87,1,0.42,28065
28066,EDUCATION,C,17525,12.72,0,0.12,28066
28067,MEDICAL,B,3500,10,0,0.06,28067
28068,DEBTCONSOLIDATION,C,12000,13.23,0,0.18,28068
28069,DEBTCONSOLIDATION,C,6500,,0,0.3,28069
28070,HOMEIMPROVEMENT,A,2500,5.42,0,0.05,28070
28071,MEDICAL,A,8000,7.14,0,0.1,28071
28072,HOMEIMPROVEMENT,B,18000,12.18,0,0.18,28072
28073,EDUCATION,D,9600,14.09,0,0.18,28073
28074,PERSONAL,A,1000,7.4,0,0.03,28074
28075,VENTURE,B,6300,9.91,0,0.13,28075
28076,MEDICAL,C,5000,13.23,0,0.08,28076
28077,PERSONAL,D,10000,15.33,0,0.16,28077
28078,PERSONAL,C,8000,14.22,0,0.13,28078
28079,PERSONAL,B,4000,10.74,0,0.13,28079
28080,VENTURE,C,7200,,0,0.09,28080
28081,HOMEIMPROVEMENT,A,6000,7.49,0,0.2,28081
28082,PERSONAL,A,12000,6.03,0,0.27,28082
28083,DEBTCONSOLIDATION,B,15000,9.88,0,0.16,28083
28084,VENTURE,A,12000,6.62,0,0.24,28084
28085,HOMEIMPROVEMENT,B,5000,,0,0.05,28085
28086,EDUCATION,B,10000,9.91,0,0.26,28086
28087,MEDICAL,B,4000,,0,0.13,28087
28088,EDUCATION,B,12000,9.91,0,0.09,28088
28089,VENTURE,C,25000,13.85,0,0.09,28089
28090,HOMEIMPROVEMENT,B,3000,9.99,0,0.11,28090
28091,PERSONAL,D,11500,14.46,1,0.46,28091
28092,MEDICAL,C,6000,13.22,0,0.1,28092
28093,PERSONAL,D,9000,16.77,0,0.28,28093
28094,VENTURE,D,8400,,1,0.17,28094
28095,HOMEIMPROVEMENT,E,17500,17.93,0,0.19,28095
28096,VENTURE,B,24000,11.83,0,0.15,28096
28097,VENTURE,B,17000,8.88,0,0.17,28097
28098,VENTURE,A,5500,8,0,0.17,28098
28099,MEDICAL,A,3000,7.14,0,0.07,28099
28100,EDUCATION,C,7500,10.78,0,0.09,28100
28101,HOMEIMPROVEMENT,B,6500,10.74,0,0.09,28101
28102,DEBTCONSOLIDATION,A,12000,7.49,0,0.22,28102
28103,MEDICAL,B,5000,11.12,1,0.06,28103
28104,EDUCATION,A,11000,,0,0.13,28104
28105,VENTURE,D,15000,14.96,1,0.25,28105
28106,VENTURE,A,22000,6.91,0,0.12,28106
28107,VENTURE,C,15000,12.84,0,0.15,28107
28108,EDUCATION,A,9000,5.79,0,0.11,28108
28109,MEDICAL,C,3500,13.16,1,0.19,28109
28110,DEBTCONSOLIDATION,A,11000,7.49,0,0.13,28110
28111,VENTURE,B,3000,12.69,1,0.17,28111
28112,DEBTCONSOLIDATION,D,25000,15.33,1,0.19,28112
28113,HOMEIMPROVEMENT,D,24250,15.65,0,0.23,28113
28114,VENTURE,C,5000,12.53,0,0.09,28114
28115,DEBTCONSOLIDATION,B,4000,10.37,1,0.21,28115
28116,DEBTCONSOLIDATION,F,25000,18.62,1,0.38,28116
28117,PERSONAL,C,2500,14.35,0,0.12,28117
28118,PERSONAL,B,5600,11.58,0,0.09,28118
28119,PERSONAL,A,4500,9.32,0,0.04,28119
28120,HOMEIMPROVEMENT,A,8000,7.49,0,0.15,28120
28121,MEDICAL,C,2000,14.72,1,0.19,28121
28122,VENTURE,A,2800,7.49,0,0.06,28122
28123,VENTURE,B,10825,10.99,0,0.24,28123
28124,VENTURE,B,8000,11.12,0,0.11,28124
28125,EDUCATION,B,4000,11.71,0,0.04,28125
28126,PERSONAL,E,5000,17.56,0,0.04,28126
28127,VENTURE,B,8875,11.99,0,0.12,28127
28128,VENTURE,A,5750,7.43,0,0.05,28128
28129,VENTURE,B,8000,11.49,0,0.05,28129
28130,EDUCATION,E,12000,15.68,0,0.1,28130
28131,PERSONAL,A,8800,7.29,0,0.09,28131
28132,PERSONAL,A,5000,7.91,0,0.2,28132
28133,PERSONAL,B,4000,12.69,0,0.09,28133
28134,PERSONAL,B,4975,10.37,0,0.17,28134
28135,EDUCATION,B,2550,11.36,0,0.04,28135
28136,EDUCATION,E,9000,16.95,1,0.04,28136
28137,DEBTCONSOLIDATION,B,20000,12.21,0,0.24,28137
28138,MEDICAL,C,32000,15.23,1,0.59,28138
28139,VENTURE,A,8200,7.88,0,0.19,28139
28140,MEDICAL,A,9600,6.76,0,0.19,28140
28141,HOMEIMPROVEMENT,F,14000,18.09,0,0.45,28141
28142,PERSONAL,B,4000,10.99,0,0.07,28142
28143,MEDICAL,B,13350,12.42,1,0.31,28143
28144,DEBTCONSOLIDATION,C,2150,10.78,1,0.19,28144
28145,VENTURE,B,5000,12.42,0,0.05,28145
28146,PERSONAL,B,4000,9.99,0,0.1,28146
28147,VENTURE,B,6000,8.88,0,0.06,28147
28148,MEDICAL,A,7500,7.49,1,0.14,28148
28149,VENTURE,A,12000,7.88,0,0.09,28149
28150,MEDICAL,C,12000,13.57,0,0.29,28150
28151,MEDICAL,A,12000,6.91,0,0.15,28151
28152,DEBTCONSOLIDATION,B,20000,9.45,0,0.45,28152
28153,PERSONAL,B,8900,10,0,0.08,28153
28154,HOMEIMPROVEMENT,B,25000,11.86,0,0.63,28154
28155,EDUCATION,A,6000,7.88,0,0.1,28155
28156,VENTURE,A,4000,7.14,0,0.06,28156
28157,EDUCATION,B,12000,11.11,0,0.29,28157
28158,HOMEIMPROVEMENT,A,12000,7.51,0,0.16,28158
28159,HOMEIMPROVEMENT,A,12800,7.29,0,0.12,28159
28160,EDUCATION,B,4000,10.99,0,0.2,28160
28161,MEDICAL,C,2000,11.97,0,0.04,28161
28162,MEDICAL,C,10800,13.57,1,0.34,28162
28163,VENTURE,A,10000,7.29,0,0.19,28163
28164,VENTURE,C,18000,13.48,0,0.19,28164
28165,MEDICAL,A,10000,6.99,0,0.14,28165
28166,PERSONAL,A,6400,9.32,0,0.16,28166
28167,MEDICAL,B,2000,,0,0.03,28167
28168,VENTURE,C,22000,12.73,0,0.59,28168
28169,VENTURE,B,3500,10.65,0,0.06,28169
28170,EDUCATION,B,15000,9.88,1,0.38,28170
28171,DEBTCONSOLIDATION,A,4800,7.14,0,0.18,28171
28172,MEDICAL,D,10000,14.42,0,0.28,28172
28173,MEDICAL,A,9800,6.62,0,0.14,28173
28174,PERSONAL,A,8000,7.9,1,0.31,28174
28175,VENTURE,B,6625,,0,0.09,28175
28176,EDUCATION,C,9000,14.65,1,0.09,28176
28177,DEBTCONSOLIDATION,A,7000,8,0,0.11,28177
28178,HOMEIMPROVEMENT,A,12000,7.88,0,0.25,28178
28179,VENTURE,A,15600,5.99,0,0.18,28179
28180,MEDICAL,E,20400,17.74,1,0.4,28180
28181,MEDICAL,D,10000,17.58,0,0.22,28181
28182,EDUCATION,C,10000,,0,0.18,28182
